Region ID, Region name, Region volume, vol P1, vol P2, vol P3, vol LD1, vol LD2, vol LD3, vol HD1, vol HD2, vol HD3, avg P, avg LD, avg HD, pv LD, pv HD
 461, Primary somatosensory area trunk layer 6b, 1098, 7.98503e+07, 4.32167e+06, 1.06971e+08, 1.56542e+08, 6.58731e+07, 3.69124e+07, 6.20901e+07, 1.38124e+07, 2.18742e+06, 6.37143e+07, 8.64425e+07, 2.603e+07, 0.58816, -0.266488
 462, Superior salivatory nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 463, Field CA3, 177374, 3.89738e+09, 3.95997e+09, 1.11582e+10, 9.02321e+09, 6.10382e+09, 3.3937e+09, 4.26889e+09, 1.41329e+09, 1.93947e+09, 6.33852e+09, 6.17358e+09, 2.54055e+09, -0.947932, -0.143927
 464, Paraventricular hypothalamic nucleus descending division medial parvicellular part ventral zone, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 465, Olfactory tubercle pyramidal layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 466, alveus, 17915, 7.58783e+08, 7.6214e+08, 1.64945e+09, 1.82924e+09, 7.75873e+08, 5.95525e+08, 7.5012e+08, 1.60399e+08, 2.66425e+08, 1.05679e+09, 1.06688e+09, 3.92315e+08, 0.98092, -0.0792116
 467, Hypothalamic medial zone, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 468, Entorhinal area medial part dorsal zone layer 2a, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 469, posteromedial visual area layer 6b, 918, 8.33833e+07, 6.03316e+07, 1.1474e+08, 2.02269e+08, 1.08526e+08, 8.89941e+07, 8.92887e+07, 1.85378e+07, 3.92457e+07, 8.61516e+07, 1.33263e+08, 4.90241e+07, 0.206901, -0.158401
 470, Subthalamic nucleus, 5998, 5.97693e+07, 5.45586e+07, 2.0106e+08, 1.01485e+08, 3.93602e+08, 2.01303e+08, 1.79347e+08, 6.16853e+07, 1.98643e+07, 1.05129e+08, 2.3213e+08, 8.69655e+07, 0.188531, -0.758918
 471, Field CA3 stratum lacunosum-moleculare, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 472, Medial amygdalar nucleus posterodorsal part sublayer a, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 473, Olfactory tubercle polymorph layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 474, angular path, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 475, Medial geniculate complex, 15135, 4.25936e+08, 5.02288e+08, 1.73704e+09, 1.02429e+09, 8.80891e+08, 9.51186e+08, 1.16561e+09, 3.82285e+08, 9.7419e+08, 8.88421e+08, 9.52122e+08, 8.40695e+08, 0.863878, -0.91005
 476, Orbital area layer 6a, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 477, Striatum, 88792, 2.03573e+09, 2.86717e+09, 4.52301e+09, 8.94739e+09, 6.00555e+09, 4.86112e+09, 2.3212e+09, 1.52294e+09, 2.11452e+09, 3.14197e+09, 6.60469e+09, 1.98622e+09, 0.0404519, -0.139556
 478, Primary somatosensory area lower limb layer 6a, 17006, 1.82253e+09, 6.88568e+08, 1.54163e+09, 4.01362e+09, 9.75543e+08, 4.10376e+08, 1.21607e+09, 2.34401e+08, 7.46162e+08, 1.35091e+09, 1.79985e+09, 7.32211e+08, 0.662778, -0.162642
 479, Field CA3 stratum lucidum, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 480, Medial amygdalar nucleus posterodorsal part sublayer b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 481, Islands of Calleja, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 482, brachium of the inferior colliculus, 11011, 7.83852e+08, 9.2528e+08, 1.38207e+09, 1.72104e+09, 9.88983e+08, 5.82847e+08, 1.0093e+09, 5.92112e+08, 8.68171e+08, 1.0304e+09, 1.09762e+09, 8.23194e+08, 0.838577, -0.309392
 483, Medial habenula, 9546, 8.25419e+07, 1.62352e+08, 1.65941e+08, 2.20677e+09, 3.17279e+08, 1.00008e+08, 303189, 7.01179e+07, 1.10745e+08, 1.36945e+08, 8.74686e+08, 6.03887e+07, 0.248499, -0.0904434
 484, Orbital area medial part layer 1, 16256, 1.44961e+09, 1.70712e+08, 1.80332e+09, 2.06053e+09, 1.84509e+09, 1.30359e+09, 9.87452e+08, 1.26453e+08, 7.16563e+08, 1.14121e+09, 1.7364e+09, 6.10156e+08, 0.251746, -0.307954
 485, Striatum dorsal region, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 486, Field CA3 stratum oriens, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 487, Medial amygdalar nucleus posterodorsal part sublayer c, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 488, Orbital area lateral part layer 6b, 1544, 1.34356e+08, 1.51054e+08, 2.20896e+08, 9.18838e+07, 1.05398e+08, 7.50408e+07, 5.28327e+07, 5.59745e+07, 8.26231e+07, 1.68769e+08, 9.07742e+07, 6.38101e+07, -0.0267546, -0.0102751
 489, Major island of Calleja, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 490, bulbocerebellar tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 491, Medial mammillary nucleus, 19380, 3.51841e+08, 7.14959e+07, 1.03143e+09, 1.74335e+08, 2.1944e+08, 1.7821e+08, 656393, 7.62572e+07, 2.54596e+08, 4.84922e+08, 1.90662e+08, 1.10503e+08, -0.275201, -0.194754
 492, Orbital area layer 2/3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 493, Striatum ventral region, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 494, Superior colliculus motor related intermediate gray layer sublayer a, 4146, 3.23452e+08, 3.80272e+08, 3.90037e+08, 7.84616e+08, 2.60671e+08, 2.29793e+08, 1.83987e+08, 1.97549e+08, 4.24772e+08, 3.64587e+08, 4.25027e+08, 2.68769e+08, 0.703832, -0.220097
 495, Field CA3 pyramidal layer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 496, Dorsal peduncular area layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 497, Visual areas layer 6b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 498, Bed nuclei of the stria terminalis anterior division anteromedial area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 499, cuneocerebellar tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 500, Somatomotor areas, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 501, posteromedial visual area layer 4, 3173, 3.11541e+08, 3.07941e+08, 3.63181e+08, 9.26774e+08, 4.53902e+08, 4.06925e+08, 2.80145e+08, 3.01336e+07, 1.39227e+08, 3.27554e+08, 5.95867e+08, 1.49835e+08, 0.120422, -0.0432313
 502, Subiculum, 144490, 8.04876e+09, 1.06428e+10, 1.82931e+10, 1.85191e+10, 8.51904e+09, 7.93802e+09, 9.68346e+09, 2.07628e+09, 6.1741e+09, 1.23282e+10, 1.16587e+10, 5.97795e+09, -0.867465, -0.108751
 503, Superior colliculus motor related intermediate gray layer sublayer b, 13230, 1.04322e+09, 1.28988e+09, 1.49768e+09, 2.16194e+09, 1.25168e+09, 1.22703e+09, 5.56521e+08, 7.96502e+08, 1.02099e+09, 1.27693e+09, 1.54688e+09, 7.91338e+08, 0.378875, -0.0339163
 504, Field CA3 stratum radiatum, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 505, Bed nuclei of the stria terminalis anterior division dorsomedial nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 506, dorsal acoustic stria, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 507, Main olfactory bulb, 514618, 1.91044e+10, 1.13086e+09, 1.26074e+10, 5.40504e+09, 3.77279e+10, 3.09896e+10, 3.13201e+09, 2.82236e+09, 4.88744e+09, 1.09476e+10, 2.47075e+10, 3.61394e+09, 0.20553, -0.16499
 508, Entorhinal area medial part dorsal zone layer 2b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 509, Subiculum dorsal part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 510, Primary somatosensory area lower limb layer 6b, 1620, 1.44817e+08, 5.39052e+07, 1.4657e+08, 3.10944e+08, 6.94405e+07, 3.9458e+07, 1.02221e+08, 4.29028e+07, 6.04106e+07, 1.15097e+08, 1.39948e+08, 6.85115e+07, 0.755407, -0.18132
 511, Superior colliculus motor related intermediate gray layer sublayer c, 2583, 1.19154e+08, 2.67155e+08, 3.44888e+07, 6.21858e+08, 3.09536e+07, 8.14313e+07, 122154, 4.7223e+07, 2.62486e+08, 1.40266e+08, 2.44748e+08, 1.03277e+08, 0.558912, -0.68993
 512, Cerebellum, 1, 9775, 0, 27026, 45797, 70583, 61305, 18005, 531, 2225, 12267, 59228.3, 6920.33, 0.00580526, -0.535161
 513, Bed nuclei of the stria terminalis anterior division fusiform nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 514, dorsal column, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 515, Medial preoptic nucleus, 6607, 6.8931e+07, 1.12139e+08, 1.44012e+08, 5.87794e+07, 1.97143e+08, 3.04586e+07, 3.03778e+06, 6.61502e+06, 6.75394e+07, 1.08361e+08, 9.54603e+07, 2.57307e+07, -0.791482, -0.0285103
 516, Orbital area layer 6b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 517, Postpiriform transition area layers 1-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 518, Subiculum ventral part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 519, Cerebellar nuclei, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 520, Ventral auditory area layer 6a, 8946, 3.27811e+08, 7.20872e+08, 1.32961e+09, 1.64343e+09, 4.61797e+08, 1.8228e+08, 7.15985e+08, 2.69074e+06, 3.48604e+07, 7.92764e+08, 7.62502e+08, 2.51179e+08, -0.948023, -0.149864
 521, Bed nuclei of the stria terminalis anterior division magnocellular nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 522, dorsal commissure of the spinal cord, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 523, Medial preoptic area, 26952, 2.23864e+08, 4.48138e+08, 5.96247e+08, 5.06909e+08, 9.36369e+08, 3.01942e+08, 1.13142e+08, 6.09397e+07, 2.09683e+08, 4.2275e+08, 5.8174e+08, 1.27922e+08, 0.41831, -0.036412
 524, Orbital area medial part layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 525, Supramammillary nucleus, 6554, 8.54131e+07, 7.00395e+07, 2.11192e+08, 9.52689e+07, 2.94007e+08, 1.17276e+08, 1.60375e+06, 3.27507e+07, 4.01419e+07, 1.22215e+08, 1.68851e+08, 2.48321e+07, 0.500304, -0.0613788
 526, Entorhinal area medial part dorsal zone layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 527, Dorsal auditory area layer 1, 6267, 6.09382e+08, 3.39879e+08, 7.75758e+08, 1.65462e+09, 9.31246e+07, 1.40152e+08, 4.53687e+08, 14820, 1.53125e+07, 5.75006e+08, 6.29299e+08, 1.56338e+08, 0.905917, -0.0586916
 528, Cerebellar cortex, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 529, Bed nuclei of the stria terminalis anterior division ventral nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 530, dorsal fornix, 2865, 3.2051e+06, 6.46194e+07, 3.76835e+07, 2.41076e+09, 8.51599e+07, 1.75389e+07, 2.26039e+06, 9.36408e+06, 6.37336e+07, 3.51693e+07, 8.3782e+08, 2.51194e+07, 0.27969, -0.664399
 531, Medial pretectal area, 3750, 9.3381e+07, 3.02867e+08, 4.31728e+07, 7.75483e+08, 2.68412e+07, 6.71505e+07, 128504, 4.33302e+07, 3.10605e+08, 1.46474e+08, 2.89825e+08, 1.18021e+08, 0.530186, -0.795044
 532, Posterior parietal association areas layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 533, posteromedial visual area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 534, Supratrigeminal nucleus, 5284, 1.27303e+08, 1.30613e+08, 1.75938e+08, 3.23359e+08, 4.31344e+08, 2.62281e+08, 2.50292e+08, 1.55242e+08, 2.40031e+08, 1.44618e+08, 3.38995e+08, 2.15188e+08, 0.0101011, 0.0636396
 535, Dorsal peduncular area layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 536, Central amygdalar nucleus, 39300, 2.47254e+08, 2.05318e+08, 7.35427e+08, 8.99721e+08, 1.39322e+09, 1.05067e+09, 2.04106e+08, 1.12701e+07, 1.15652e+08, 3.96e+08, 1.11454e+09, 1.10343e+08, 0.0171717, -0.122383
 537, Bed nuclei of the stria terminalis anterior division anterolateral area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 538, dorsal limb, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 539, Midbrain reticular nucleus magnocellular part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 540, Perirhinal area layer 1, 9180, 3.11922e+08, 6.58515e+08, 1.10816e+09, 1.11258e+09, 9.48549e+08, 5.55768e+08, 1.0822e+09, 0, 2.24273e+06, 6.92866e+08, 8.72299e+08, 3.61481e+08, 0.481632, -0.396456
 541, Temporal association areas, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 542, Retrosplenial area ventral part layer 1, 36139, 5.66069e+08, 1.36774e+09, 5.53644e+08, 7.91604e+09, 2.86781e+08, 8.53819e+08, 5.13277e+08, 4.65619e+08, 1.03681e+09, 8.29151e+08, 3.01888e+09, 6.71902e+08, 0.338425, -0.585993
 543, Entorhinal area medial part dorsal zone layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 544, Central amygdalar nucleus capsular part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 545, Retrosplenial area dorsal part layer 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 546, Bed nuclei of the stria terminalis anterior division juxtacapsular nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 547, dorsal longitudinal fascicle, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 548, Midbrain reticular nucleus magnocellular part general, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 549, Thalamus, 149509, 5.06323e+09, 3.46923e+09, 9.99331e+09, 1.12797e+10, 7.28961e+09, 5.63801e+09, 6.12072e+09, 2.89797e+09, 2.27545e+09, 6.17526e+09, 8.06911e+09, 3.76471e+09, 0.419595, -0.268059
 550, Entorhinal area medial part dorsal zone layer 5/6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 551, Central amygdalar nucleus lateral part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 552, Pontine reticular nucleus ventral part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 553, dorsal spinocerebellar tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 554, Bed nuclei of the stria terminalis anterior division oval nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 555, Midbrain reticular nucleus parvicellular part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 556, Infralimbic area layer 2/3, 4632, 2.22674e+08, 3.40918e+07, 5.76591e+08, 4.35045e+08, 7.06785e+08, 4.48735e+08, 1.78535e+08, 1.68746e+07, 1.85478e+08, 2.77786e+08, 5.30188e+08, 1.26963e+08, 0.164508, -0.333982
 557, Tuberomammillary nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 558, Primary somatosensory area nose layer 1, 12972, 9.5707e+08, 3.39709e+08, 1.14939e+09, 2.92561e+09, 1.82536e+08, 9.92095e+07, 7.93538e+08, 7.13105e+07, 4.49145e+08, 8.1539e+08, 1.06912e+09, 4.37998e+08, 0.762415, -0.223512
 559, Central amygdalar nucleus medial part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 560, Cochlear nucleus subpedunclular granular region, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 561, Visual areas layer 2/3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 562, Bed nuclei of the stria terminalis anterior division rhomboid nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 563, dorsal tegmental tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 564, Medial septal nucleus, 22974, 1.60873e+08, 2.53338e+08, 4.84219e+08, 1.10097e+09, 1.03144e+09, 3.23447e+08, 2.27553e+08, 1.53497e+08, 6.65639e+08, 2.99477e+08, 8.18619e+08, 3.48896e+08, 0.0754069, 0.761797
 565, posteromedial visual area layer 5, 9135, 9.66575e+08, 8.80156e+08, 1.17572e+09, 2.68857e+09, 1.3826e+09, 1.14987e+09, 9.46952e+08, 1.30743e+08, 4.5478e+08, 1.00748e+09, 1.74035e+09, 5.10825e+08, 0.138994, -0.0739992
 566, Postpiriform transition area, 33003, 1.82542e+09, 1.98979e+09, 4.6737e+09, 1.31476e+09, 4.87975e+09, 4.4879e+09, 1.25951e+09, 5.10451e+06, 7.51723e+08, 2.82964e+09, 3.5608e+09, 6.72113e+08, 0.572354, -0.0562543
 567, Cerebrum, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 568, Accessory abducens nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 569, Bed nuclei of the stria terminalis posterior division dorsal nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 570, dorsolateral fascicle, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 571, Midline group of the dorsal thalamus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 572, Anterior cingulate area layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 573, Lateral visual area layer 4, 5761, 4.36396e+08, 7.18085e+08, 8.6151e+08, 1.87113e+09, 9.98204e+07, 1.87521e+08, 3.38754e+08, 106136, 1.34271e+08, 6.71997e+08, 7.1949e+08, 1.5771e+08, 0.926176, -0.0166623
 574, Tegmental reticular nucleus, 22834, 5.2157e+08, 7.85603e+08, 2.52639e+09, 6.75012e+08, 1.52927e+09, 1.15697e+09, 2.52612e+08, 1.88484e+08, 1.11965e+09, 1.27785e+09, 1.12042e+09, 5.20249e+08, -0.789554, -0.253864
 575, Central lateral nucleus of the thalamus, 7693, 5.46672e+08, 8.67698e+07, 7.19077e+08, 1.21555e+09, 1.11603e+09, 7.8096e+08, 2.52777e+08, 3.7989e+08, 2.05626e+07, 4.5084e+08, 1.03751e+09, 2.17743e+08, 0.0353826, -0.2569
 576, Accessory facial motor nucleus, 176, 2.24872e+06, 8.22991e+06, 1.55988e+07, 3.80958e+06, 1.44645e+07, 1.23479e+07, 1.05792e+07, 6.70495e+06, 3.87527e+06, 8.69248e+06, 1.02073e+07, 7.05314e+06, 0.731988, -0.666427
 577, Primary somatosensory area upper limb layer 4, 16751, 2.37579e+09, 1.06163e+09, 1.19726e+09, 5.63873e+09, 4.60653e+08, 2.78343e+08, 1.06748e+09, 2.30901e+06, 1.31988e+09, 1.54489e+09, 2.12591e+09, 7.96556e+08, 0.713681, -0.189601
 578, Bed nuclei of the stria terminalis posterior division principal nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 579, external capsule, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 580, Nucleus of the brachium of the inferior colliculus, 4494, 1.31118e+08, 3.73503e+08, 5.10672e+08, 1.21448e+09, 2.97682e+08, 2.6331e+08, 3.41981e+08, 1.25966e+08, 5.25062e+08, 3.38431e+08, 5.91824e+08, 3.31003e+08, 0.401099, -0.957398
 581, Triangular nucleus of septum, 7666, 3.80502e+07, 3.09696e+08, 3.69006e+08, 3.50636e+09, 2.99347e+08, 7.7423e+07, 7.72261e+07, 9.05167e+07, 2.56049e+08, 2.38917e+08, 1.29438e+09, 1.41264e+08, 0.30987, -0.364459
 582, Orbital area medial part layer 2/3, 9893, 1.45984e+09, 4.82158e+08, 1.84929e+09, 1.89251e+09, 1.83441e+09, 1.30769e+09, 8.92303e+08, 2.2502e+08, 8.84395e+08, 1.26376e+09, 1.6782e+09, 6.67239e+08, 0.319743, -0.189627
 583, Claustrum, 15837, 3.90033e+08, 4.79883e+08, 1.04678e+09, 1.26032e+09, 4.79074e+08, 5.96503e+08, 6.10773e+08, 2.78087e+06, 9.51626e+07, 6.38899e+08, 7.78632e+08, 2.36239e+08, 0.619503, -0.152277
 584, Cortical amygdalar area posterior part lateral zone layers 1-2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 585, Bed nuclei of the stria terminalis posterior division interfascicular nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 586, fasciculus proprius, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 587, Nucleus of Darkschewitsch, 1039, 1.04882e+07, 3.71444e+07, 540494, 1.06102e+08, 566150, 253623, 0, 89647, 6.09306e+07, 1.60577e+07, 3.56406e+07, 2.03401e+07, 0.551012, 0.831161
 588, Anterior cingulate area ventral part layer 1, 19497, 1.09673e+06, 1.94136e+06, 3.14141e+07, 4.00342e+09, 1.08101e+08, 3.32149e+07, 4.75764e+08, 0, 1.82793e+07, 1.14841e+07, 1.38158e+09, 1.64681e+08, 0.269796, 0.295266
 589, Taenia tecta, 49762, 3.96353e+09, 3.29329e+09, 6.23107e+09, 4.32274e+09, 8.11586e+09, 7.42168e+09, 3.0003e+09, 2.01207e+09, 3.90766e+09, 4.49596e+09, 6.62009e+09, 2.97334e+09, 0.150674, -0.148569
 590, Retrosplenial area ventral part layer 6a, 21858, 1.56454e+09, 1.83338e+09, 8.56777e+08, 6.58922e+09, 6.57728e+08, 2.54859e+09, 1.24233e+09, 9.7845e+08, 1.58683e+09, 1.41823e+09, 3.26518e+09, 1.2692e+09, 0.27117, -0.620225
 591, Central linear nucleus raphe, 3271, 7.57221e+06, 6.8397e+06, 1.16222e+06, 5.34078e+07, 1253, 212, 0, 9, 5.49809e+07, 5.19138e+06, 1.78031e+07, 1.8327e+07, 0.437259, 0.432178
 592, Cortical amygdalar area posterior part medial zone layers 1-2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 593, Primary visual area layer 1, 40317, 1.53927e+09, 2.23684e+09, 2.3359e+09, 6.01271e+09, 1.22779e+09, 1.59728e+09, 1.256e+09, 2.76287e+08, 7.27722e+08, 2.03734e+09, 2.94593e+09, 7.53336e+08, 0.51439, -0.0141593
 594, Bed nuclei of the stria terminalis posterior division transverse nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 595, fasciculus retroflexus, 5512, 1.49999e+08, 2.6025e+08, 1.16488e+08, 9.50062e+08, 2.41132e+08, 1.53245e+08, 47045, 5.37429e+07, 1.86664e+08, 1.75579e+08, 4.48146e+08, 8.01513e+07, 0.262128, -0.172433
 596, Diagonal band nucleus, 35735, 5.17623e+08, 1.03206e+09, 1.27965e+09, 1.46449e+09, 2.28233e+09, 1.36732e+09, 5.38868e+08, 1.9693e+08, 3.78088e+08, 9.43111e+08, 1.70471e+09, 3.71295e+08, 0.063793, -0.0461087
 597, Taenia tecta dorsal part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 598, Ventral auditory area layer 6b, 1383, 3.9973e+07, 9.56504e+07, 1.76098e+08, 2.10235e+08, 5.47225e+07, 2.23578e+07, 8.64898e+07, 725691, 7.18581e+06, 1.03907e+08, 9.57718e+07, 3.14671e+07, -0.893951, -0.139382
 599, Central medial nucleus of the thalamus, 6497, 1.37538e+07, 3.43439e+07, 1.37978e+07, 7.89096e+08, 7.41703e+07, 71576, 0, 15532, 2.85172e+07, 2.06318e+07, 2.87779e+08, 9.51091e+06, 0.26342, -0.309726
 600, Dorsal auditory area layer 2/3, 10483, 1.51845e+09, 9.08447e+08, 2.04519e+09, 4.18349e+09, 2.28926e+08, 2.8845e+08, 1.20479e+09, 231674, 3.91588e+07, 1.4907e+09, 1.56696e+09, 4.14727e+08, 0.948124, -0.0623409
 601, Anterolateral visual area layer 6a, 3593, 1.70235e+08, 2.25589e+08, 4.31522e+08, 6.76157e+08, 2.7653e+07, 2.64374e+07, 8.51583e+07, 818250, 7.80758e+06, 2.75782e+08, 2.43416e+08, 3.12614e+07, -0.871813, -0.0234415
 602, Bed nuclei of the stria terminalis posterior division strial extension, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 603, fimbria, 45129, 1.09807e+09, 1.09833e+09, 3.0997e+09, 7.6362e+09, 1.91774e+09, 5.85974e+08, 1.28083e+09, 1.07479e+09, 5.43372e+08, 1.76537e+09, 3.37997e+09, 9.66331e+08, 0.43156, -0.23598
 604, Nucleus incertus, 4949, 5.53284e+07, 7.4124e+07, 5.97957e+07, 1.40642e+08, 1.37699e+07, 4.73221e+07, 7.84872e+06, 3.46165e+06, 1.43158e+08, 6.30827e+07, 6.72447e+07, 5.14895e+07, 0.900746, -0.773931
 605, Taenia tecta ventral part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 606, Retrosplenial area ventral part layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 607, Cochlear nuclei, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
